"","file","Global_sholl_auc","Global_sholl_peak","Global_sholl_radius_at_peak","Global_sholl_semilog_slope","Global_sholl_semilog_intercept","Global_sholl_radius_com","Global_sholl_r10","Global_sholl_r50","Global_sholl_r90","Global_sholl_width_r90_r10","Global_sholl_entropy","Global_convex_3D_volume","Global_alpha_3D_volume","Global_n_branches","Global_branch_len_mean","Global_branch_len_median","Global_branch_len_sd","Global_branch_len_min","Global_branch_len_max","Global_branch_tortuosity_mean","Global_branch_tortuosity_median","Global_branch_tortuosity_sd","Global_branch_tortuosity_max","Global_branch_contraction_mean","Global_branch_contraction_median","Global_branch_contraction_sd","Global_branch_contraction_min","Global_n_bifurcations","Global_bif_childpair_angle_min_mean","Global_bif_childpair_angle_min_median","Global_bif_childpair_angle_min_sd","Global_bif_childpair_angle_min_min","Global_bif_childpair_angle_min_max","Global_bif_parent_child_tilt_min_mean","Global_bif_parent_child_tilt_min_median","Global_bif_parent_child_tilt_min_sd","Global_bif_parent_child_tilt_min_min","Global_bif_parent_child_tilt_min_max","Global_bif_plane_torque_mean","Global_bif_plane_torque_median","Global_bif_plane_torque_sd","Global_bif_plane_torque_min","Global_bif_plane_torque_max","Global_n_terminals","Global_N_stems","Global_trunk_total_length","Global_max_branch_order","Global_extent_width","Global_extent_height","Global_extent_depth","Global_dendrite_total_length","Basal_sholl_auc","Basal_sholl_peak","Basal_sholl_radius_at_peak","Basal_sholl_semilog_slope","Basal_sholl_semilog_intercept","Basal_sholl_radius_com","Basal_sholl_r10","Basal_sholl_r50","Basal_sholl_r90","Basal_sholl_width_r90_r10","Basal_sholl_entropy","Basal_convex_3D_volume","Basal_alpha_3D_volume","Basal_n_branches","Basal_branch_len_mean","Basal_branch_len_median","Basal_branch_len_sd","Basal_branch_len_min","Basal_branch_len_max","Basal_branch_tortuosity_mean","Basal_branch_tortuosity_median","Basal_branch_tortuosity_sd","Basal_branch_tortuosity_max","Basal_branch_contraction_mean","Basal_branch_contraction_median","Basal_branch_contraction_sd","Basal_branch_contraction_min","Basal_n_bifurcations","Basal_bif_childpair_angle_min_mean","Basal_bif_childpair_angle_min_median","Basal_bif_childpair_angle_min_sd","Basal_bif_childpair_angle_min_min","Basal_bif_childpair_angle_min_max","Basal_bif_parent_child_tilt_min_mean","Basal_bif_parent_child_tilt_min_median","Basal_bif_parent_child_tilt_min_sd","Basal_bif_parent_child_tilt_min_min","Basal_bif_parent_child_tilt_min_max","Basal_bif_plane_torque_mean","Basal_bif_plane_torque_median","Basal_bif_plane_torque_sd","Basal_bif_plane_torque_min","Basal_bif_plane_torque_max","Basal_n_terminals","Basal_max_branch_order","Basal_extent_width","Basal_extent_height","Basal_extent_depth","Basal_dendrite_total_length","Tuft_sholl_auc","Tuft_sholl_peak","Tuft_sholl_radius_at_peak","Tuft_sholl_semilog_slope","Tuft_sholl_semilog_intercept","Tuft_sholl_radius_com","Tuft_sholl_r10","Tuft_sholl_r50","Tuft_sholl_r90","Tuft_sholl_width_r90_r10","Tuft_sholl_entropy","Tuft_convex_3D_volume","Tuft_alpha_3D_volume","Tuft_n_branches","Tuft_branch_len_mean","Tuft_branch_len_median","Tuft_branch_len_sd","Tuft_branch_len_min","Tuft_branch_len_max","Tuft_branch_tortuosity_mean","Tuft_branch_tortuosity_median","Tuft_branch_tortuosity_sd","Tuft_branch_tortuosity_max","Tuft_branch_contraction_mean","Tuft_branch_contraction_median","Tuft_branch_contraction_sd","Tuft_branch_contraction_min","Tuft_n_bifurcations","Tuft_bif_childpair_angle_min_mean","Tuft_bif_childpair_angle_min_median","Tuft_bif_childpair_angle_min_sd","Tuft_bif_childpair_angle_min_min","Tuft_bif_childpair_angle_min_max","Tuft_bif_parent_child_tilt_min_mean","Tuft_bif_parent_child_tilt_min_median","Tuft_bif_parent_child_tilt_min_sd","Tuft_bif_parent_child_tilt_min_min","Tuft_bif_parent_child_tilt_min_max","Tuft_bif_plane_torque_mean","Tuft_bif_plane_torque_median","Tuft_bif_plane_torque_sd","Tuft_bif_plane_torque_min","Tuft_bif_plane_torque_max","Tuft_n_terminals","Tuft_max_branch_order","Tuft_extent_width","Tuft_extent_height","Tuft_extent_depth","Tuft_dendrite_total_length","Oblique_sholl_auc","Oblique_sholl_peak","Oblique_sholl_radius_at_peak","Oblique_sholl_semilog_slope","Oblique_sholl_semilog_intercept","Oblique_sholl_radius_com","Oblique_sholl_r10","Oblique_sholl_r50","Oblique_sholl_r90","Oblique_sholl_width_r90_r10","Oblique_sholl_entropy","Oblique_convex_3D_volume","Oblique_alpha_3D_volume","Oblique_n_components","Oblique_convex_3D_volume_component_sum","Oblique_alpha_3D_volume_component_sum","Oblique_n_branches","Oblique_branch_len_mean","Oblique_branch_len_median","Oblique_branch_len_sd","Oblique_branch_len_min","Oblique_branch_len_max","Oblique_branch_tortuosity_mean","Oblique_branch_tortuosity_median","Oblique_branch_tortuosity_sd","Oblique_branch_tortuosity_max","Oblique_branch_contraction_mean","Oblique_branch_contraction_median","Oblique_branch_contraction_sd","Oblique_branch_contraction_min","Oblique_n_bifurcations","Oblique_bif_childpair_angle_min_mean","Oblique_bif_childpair_angle_min_median","Oblique_bif_childpair_angle_min_sd","Oblique_bif_childpair_angle_min_min","Oblique_bif_childpair_angle_min_max","Oblique_bif_parent_child_tilt_min_mean","Oblique_bif_parent_child_tilt_min_median","Oblique_bif_parent_child_tilt_min_sd","Oblique_bif_parent_child_tilt_min_min","Oblique_bif_parent_child_tilt_min_max","Oblique_bif_plane_torque_mean","Oblique_bif_plane_torque_median","Oblique_bif_plane_torque_sd","Oblique_bif_plane_torque_min","Oblique_bif_plane_torque_max","Oblique_n_terminals","Oblique_max_branch_order","Oblique_extent_width","Oblique_extent_height","Oblique_extent_depth","Oblique_dendrite_total_length"
"21","20180501_sample_2.SWC",2675,16,200,-0.004155073,2.824309652,130.3731343,27.09090909,131.8181818,218.5,191.4090909,3.246169185,4971603.84,2385327.113,54,76.76751694,72.63593756,57.19992689,2.37679138,261.6164365,1.908437004,1.401830883,2.710287822,20.96309246,0.679598142,0.7133641,0.164957972,0.047702886,23,73.82941098,72.16496144,44.54183932,6.475350276,170.5447392,58.78920719,62.08058055,33.6535995,7.638032132,131.9564139,114.7200827,106.5450788,37.70954183,36.22825637,171.8658722,31,6,120.6454961,10,111.7516118,404.9609752,303.1709146,3986.676397,1040,13,40,-0.011214988,2.800425114,63.17307692,15.5,52.72727273,108.6666667,93.16666667,2.573993749,832544.5761,527985.2056,18,85.26675427,89.15428872,46.29424386,8.86423709,194.6628584,1.502339547,1.351136482,0.363461595,2.617722263,0.695035116,0.740189764,0.133086629,0.382011497,7,70.86629566,72.16496144,53.3778119,6.475350276,170.5447392,47.42177149,29.03597829,38.24477892,7.638032132,112.0766022,103.5254968,115.0229766,43.33729031,43.76357211,140.2924619,12,4,87.84139228,163.0292427,214.4157269,1534.801577,1485,16,200,-0.002139921,2.302869215,186.5100671,123.8,184.6428571,234.2,110.4,2.817586562,1619714.774,1291585.037,31,75.79548651,51.69435917,65.72354118,0.164012195,261.6164365,1.56400273,1.396254197,0.75194665,5.377694228,0.699576133,0.716201965,0.1534861,0.185953302,14,74.10539094,67.57057596,44.82877294,8.334559112,162.3600936,64.94181213,66.58303988,31.80528944,19.76626287,131.9564139,114.2442529,102.7137199,27.37773575,95.13129345,166.419794,17,7,111.7516118,180.573917,303.1709146,2349.660082,50,1,20,6.61e-19,0.693147181,40,15,35,55,40,1.609437912,5287.348775,5187.729757,2,2254.75951,2188.438484,2,51.10736909,51.10736909,46.08856195,18.5178344,83.69690378,1.72251625,1.72251625,0.105539183,1.797143722,0.581637798,0.581637798,0.035637155,0.556438524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,32.90171972,34.20347821,43.31412076,102.2147382
"22","20180502_sample_3.SWC",3660,30,50,-0.004929187,2.827904027,120.4076087,25.4,78.57142857,356,330.6,3.183447239,7206118.803,1826742.196,70,78.15239067,64.7956882,57.07182579,7.479492628,364.9929892,1.535105901,1.352112402,1.293983762,12.0540698,0.730443008,0.739585372,0.133271822,0.082959533,30,81.61777692,78.99665808,41.69046892,10.93764058,147.2280124,54.4794142,50.69722098,28.20980188,11.10574134,138.5613448,93.68164594,94.82629459,31.57117737,38.73937908,157.3424306,40,7,437.4352796,7,121.0131803,551.7760468,315.2099934,4985.333556,2350,24,90,-0.013221449,3.586661901,75.4893617,21,69.28571429,118.8461538,97.84615385,2.694526491,1718549.081,1227238.214,43,78.95156716,68.12736029,50.23330217,11.64420512,196.9527099,1.392017511,1.356189711,0.202385582,2.144146223,0.731845192,0.737359967,0.09708965,0.466386102,18,79.12852554,66.53249468,42.03488876,10.93764058,147.2280124,60.85757572,57.64519689,30.62144483,16.35966345,138.5613448,99.34579249,104.4516458,36.78387043,38.73937908,157.3424306,26,5,117.6431105,145.6560324,305.887517,3394.917388,380,5,420,0.006888351,-1.249913084,408.25,360,407.5,440,80,2.352949446,123318.0137,93055.96587,9,67.62537585,63.79966104,39.58723493,1.215350927,127.0383586,1.337430642,1.312511128,0.306962004,1.989822226,0.778348825,0.761898302,0.15362863,0.502557458,4,101.7215115,102.6296815,28.26218261,67.65865639,133.9680265,40.58048668,41.12450492,15.30640254,22.82607434,57.24686254,NA,NA,NA,NA,NA,5,3,53.96841635,105.7538644,97.14445791,608.6283827,570,10,50,-0.010342513,2.512324752,74.9122807,32.83333333,64.16666667,115.75,82.91666667,2.421351399,619543.09,214141.7744,3,215642.6152,61498.12473,13,75.52213734,65.14179601,34.49211355,23.13176959,121.9348761,1.38336871,1.348973834,0.248389303,1.895249104,0.743145874,0.741304223,0.124430811,0.527635126,6,66.70248622,43.78851369,51.536959,12.34166846,132.9632471,50.79861794,54.37550638,27.75858873,11.10574134,77.30804464,166.4250059,166.4250059,NA,166.4250059,166.4250059,9,3,97.12687336,121.3069974,278.3134037,981.7877855
"23","20180508_sample_3.SWC",3240,27,80,-0.006861632,3.33426391,101.0153846,31.47058824,89.77272727,174.375,142.9044118,3.018822283,4945334.297,3577840.587,95,54.63951852,47.47399158,41.26029245,1.283316017,188.5369893,7.948385056,1.336594978,63.78538819,623.098098,0.735356335,0.748169802,0.153624831,0.001604884,42,86.49127293,85.39137972,44.68340407,3.373530646,171.0262131,47.06587996,46.33925543,25.33051873,4.594253331,95.70021155,106.3826523,103.7495695,41.93264994,26.56128694,165.6489278,53,7,56.02884664,11,117.8857838,320.0742508,334.0157442,5080.763535,1610,18,50,-0.003713789,2.718007423,70.49689441,22.1,63.82352941,111.9,89.8,2.550251211,1406161.831,729719.2384,43,53.30797234,47.28402137,37.79986204,5.632429056,188.5369893,1.362888046,1.312577514,0.289924156,2.637643601,0.757580269,0.761859767,0.120376747,0.379126278,19,85.4140991,86.36738225,44.76837942,12.93189718,151.810582,50.51626611,51.89805405,24.02372095,12.82756395,95.70021155,122.1121426,106.5539335,27.57896436,98.70564425,165.5800268,25,4,91.4699827,192.6508743,273.3215498,2292.242811,1510,16,110,-0.002985686,2.445497265,138.3552632,73.2,127.1428571,205.6,132.4,2.911651836,2550075.457,1749447.837,49,54.76147866,47.47399158,45.38366124,1.14061387,169.0481942,1.436777169,1.350928191,0.400953166,3.083221338,0.734304297,0.740231795,0.149881001,0.324336105,22,88.18736705,88.75773612,46.50445397,3.373530646,171.0262131,44.66302046,36.32739435,27.08379285,4.594253331,81.12677627,102.5970189,109.202397,44.06747216,45.94421633,165.6489278,27,9,115.6410432,221.4511342,334.0157442,2683.312454,60,1,30,-4.3e-18,0.693147181,55,26,50,74,48,1.791759469,2078.758411,1695.634248,1,2078.758411,1695.634248,1,105.2082701,105.2082701,NA,105.2082701,105.2082701,1.467370945,1.467370945,NA,1.467370945,0.681490937,0.681490937,NA,0.681490937,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,19.68720574,19.99025676,69.72325867,105.2082701
"24","20180509_sample_4.SWC",4230,36,60,-0.004748524,3.198547323,124.3160377,33.85185185,87.40740741,263.6,229.7481481,3.254737041,10937122.29,5722672.706,90,73.35457741,65.93822832,49.91685248,3.719702929,218.5347487,1.887616343,1.399242054,3.787267261,37.17401802,0.702616306,0.71467404,0.162483006,0.026900509,40,78.89486681,84.50873876,44.95193793,3.650718316,164.226012,57.30881174,59.82359206,32.20600909,1.51281312,150.1414919,100.6558162,101.7812829,34.49414028,22.56490668,160.3604064,50,6,260.9201864,10,351.4091687,391.9739402,234.5198599,6276.393434,2000,24,40,-0.011486978,3.288745469,70.65,25.83333333,62.72727273,110,84.16666667,2.56066056,2661476.697,1981933.45,43,65.85080111,49.65244234,49.76804155,3.719702929,172.8539439,1.43778395,1.367843047,0.356165497,2.645526014,0.730755903,0.73107803,0.151588138,0.377996661,18,67.39290183,72.11416929,43.12540764,3.650718316,150.4701293,69.64188468,70.25276123,37.63459611,10.44196595,150.1414919,107.0186114,101.7812829,31.25854975,61.25049076,160.3604064,26,5,278.4971311,161.5927058,185.0937838,2831.584448,1070,11,260,-0.000840884,2.120231812,256.9444444,197.5555556,252.7272727,307,109.4444444,2.721504834,1513551.87,799027.4903,20,91.92846321,94.65521308,63.02779309,0.143178211,218.5347487,1.541487146,1.412443325,0.627547855,4.046871665,0.701927033,0.708004426,0.153800842,0.247104451,9,74.31279792,63.61757659,45.558655,5.465614413,164.226012,45.07371451,44.45029429,22.26790906,18.40179155,75.68529966,107.9308395,107.9308395,46.76920147,74.86002003,141.0016591,11,5,351.4091687,144.7409763,164.569455,1838.569264,920,11,50,-0.009797679,2.844114414,95.2173913,46.54545455,84.44444444,147,100.4545455,2.589080326,1859718.004,1150533.488,4,505954.8937,368373.8392,22,73.01089644,67.71763088,37.4144087,13.39224522,147.5146023,1.560449737,1.416899475,0.451031195,2.956359554,0.679558159,0.705852958,0.146239252,0.33825385,9,93.50824068,87.18831094,36.09118673,20.20580007,149.6059643,44.16074321,46.18909955,26.17485463,1.51281312,75.27954703,111.6424841,116.2409977,35.10801704,64.54069021,149.5472507,13,4,263.8916643,208.4609684,115.7894002,1606.239722
"25","20180509_sample_5.SWC",4825,49,60,-0.009426335,3.963710291,99.19254658,26.77777778,82.03125,178.9166667,152.1388889,3.06591612,7335798.69,4590528.166,112,66.0337188,54.11228966,49.85537603,4.478382011,261.9384326,2.04078576,1.430719644,3.749625766,39.1457877,0.655418141,0.69895338,0.163160954,0.025545533,53,73.61783644,73.99607125,39.14967952,7.20540668,178.3471772,59.44727018,59.45812954,39.61450184,4.007804542,165.1824527,76.43653256,64.37229771,40.36963882,13.89603675,151.2309694,59,6,102.1447561,13,384.6435782,315.3030084,158.0288214,7234.957449,2020,26,60,-0.009037651,3.198263041,67.77227723,23.26315789,58.46153846,108.1666667,84.90350877,2.528071127,1742600.533,1423513.594,44,69.92195493,57.21916496,49.69537003,4.478382011,179.7316733,1.477301077,1.369297354,0.36876924,3.132531795,0.704891208,0.730301565,0.121424313,0.319230599,20,84.72548699,85.19366511,43.46168721,7.20540668,178.3471772,56.75560325,54.07875758,32.39851434,11.28697899,122.2842118,80.68494019,83.55045376,37.96100995,13.89603675,151.2309694,25,6,264.8715841,181.4979135,112.085796,3076.566017,2035,20,150,-0.004713637,2.834891463,147.0588235,64,143.5,209.3333333,145.3333333,2.964800432,2739090.107,1572977.852,45,68.51378356,61.72126082,56.211242,0.463252903,261.9384326,1.888134524,1.437861881,1.884649462,13.73424002,0.650861538,0.695477092,0.17337337,0.072810727,22,64.44218933,67.60848898,35.01292738,10.02594231,132.3366511,65.24113666,53.12753251,46.95146705,7.45415068,165.1824527,62.66251978,56.18364344,27.44373197,25.92387522,113.3111102,23,8,384.6435782,162.2055393,133.9073539,3083.12026,670,8,40,-0.007300868,2.16900149,60.29850746,18.14285714,53.57142857,91,72.85714286,2.373415255,538320.9413,318271.9107,4,88805.48396,68497.38113,18,59.73728738,50.0896596,36.18213898,9.90198933,140.3404352,1.755173872,1.538555434,0.575558867,3.211772529,0.621047947,0.656383224,0.171469971,0.311354553,7,63.48294659,69.81401767,36.57096137,18.85202256,127.9079076,58.03076031,33.34480553,49.54743691,4.007804542,132.4981474,NA,NA,NA,NA,NA,11,2,232.5030078,109.7671544,75.62372116,1075.271173
"26","20180510_sample_5.SWC",3715,23,70,-0.004320883,2.94077265,145.6182796,26.77777778,102.3529412,359.75,332.9722222,3.437562845,12268398.47,3995118.395,64,93.28970488,79.62526912,61.21207739,13.33975444,236.1060596,1.728300231,1.444938362,1.411401239,12.4900852,0.661737375,0.692072698,0.15147629,0.080063505,29,85.41229019,83.11002232,43.41839847,2.607579507,160.1363526,51.1787454,39.99565689,40.6432072,6.49934628,165.1399686,117.960238,117.0041672,45.49305975,39.29248157,172.7668406,35,6,374.9348119,11,365.7768011,586.3717117,117.9435003,5534.201302,2320,20,40,-0.007911591,3.201072684,87.88793103,22,80,148,126,2.897060776,2604127.034,1570013.539,34,98.56062738,74.90157062,70.87649658,13.937614,236.1060596,1.575808436,1.447227055,0.378526338,2.831515085,0.663998722,0.69097658,0.130747593,0.353167817,15,86.51236798,86.50892002,47.96201469,2.607579507,157.4994136,45.87882031,38.16879584,31.00661893,9.342697736,101.7994717,118.094822,151.5728427,63.51543638,34.33146647,172.7668406,20,5,365.7768011,188.2069785,97.35468349,3351.061331,755,8,360,0.005282131,-0.26321586,351.9736842,268,358.75,396.75,128.75,2.741377294,1062897.641,738353.6869,17,85.93299959,87.13961253,50.863717,5.283281452,155.9621417,1.528861261,1.442704084,0.333327794,2.351286849,0.680427022,0.693142836,0.131741773,0.425299023,8,72.51179895,69.68005416,37.49570076,12.86824328,146.9699332,54.47972278,44.9359327,50.56857223,9.681364918,165.1399686,104.4932641,104.4932641,18.64118241,91.31195763,117.6745706,9,5,196.3166698,186.840127,113.9656919,1460.860993,370,7,70,0.00034128,1.000536268,112.1621622,42.33333333,78.75,191.5,149.1666667,2.704087095,558233.4918,342061.0774,5,19661.17837,12244.63366,7,103.1827111,107.2832512,51.68082288,40.95045674,179.3891527,1.595848001,1.518556116,0.334104557,2.141347259,0.649865699,0.658520281,0.13130917,0.466995718,1,45.92473017,45.92473017,NA,45.92473017,45.92473017,149.3568796,149.3568796,NA,149.3568796,149.3568796,NA,NA,NA,NA,NA,6,1,174.7606273,187.1630395,87.68579154,722.2789779
"27","20180522_sample_7.SWC",2145,16,30,-0.004365993,2.754731128,108.6046512,23.4375,102.0833333,190.7142857,167.2767857,3.088157975,2654940.989,1423421.797,49,65.06911003,52.9125826,39.03912532,10.06814991,193.7961972,2.517180498,1.376912131,7.517150233,54.01272368,0.704134649,0.726262757,0.156231465,0.018514156,22,85.76118096,72.07330577,65.18119664,4.436541758,169.2861841,72.07605127,67.62397663,45.69683012,6.958073405,167.2494821,86.10767519,63.42120025,46.4076281,49.63599052,147.0613805,27,5,103.1390934,8,78.65986987,342.5591046,248.4331403,3034.22028,790,13,30,-0.00339628,2.155518633,63.92405063,15.8,55.83333333,110.25,94.45,2.506419774,481894.7484,201389.4428,13,86.32060442,67.79462794,58.09595042,16.84900472,193.7961972,1.576809937,1.443821819,0.511806651,3.103107083,0.675770136,0.692606239,0.145596317,0.322257651,5,80.31843443,63.36333049,65.32634084,6.455225409,151.8812853,59.8048301,53.19439524,26.91267688,26.41823185,94.9478736,62.24421213,62.24421213,12.04459693,53.72739596,70.76102829,9,3,32.61408115,179.1674342,247.0744062,1122.167857,1035,12,160,-0.000203513,1.842497298,156.4423077,93.5,153.3333333,205.75,112.25,2.762425948,761600.379,591111.2436,29,55.76476018,51.3077762,28.45979722,0.865685425,114.1061731,1.394348991,1.285383758,0.242147843,2.026007718,0.73542354,0.777977778,0.110558648,0.493581535,14,82.5505246,68.46937719,68.37896756,4.436541758,166.1412075,80.78289563,80.24706875,48.99555832,6.958073405,167.2494821,113.38922,143.2836858,55.08270798,49.82259385,147.0613805,15,5,78.65986987,152.6293217,227.7884452,1617.178045,200,3,60,-0.00336482,1.317017609,85,40,80,120,80,2.345737404,40098.98667,27208.48258,2,20817.79192,12047.31767,4,73.71859429,72.51560934,24.50703137,45.04433435,104.7988241,1.337587264,1.355478502,0.061180718,1.388101641,0.748828515,0.737865365,0.035391835,0.720408341,1,35.17500152,35.17500152,NA,35.17500152,35.17500152,129.2917858,129.2917858,NA,129.2917858,129.2917858,NA,NA,NA,NA,NA,3,1,48.26366599,71.08108418,126.3140683,294.8743772
"28","20180709_sample_2.SWC",2405,27,70,-0.009055928,3.182714702,87.88381743,25.91666667,71.08695652,159.5,133.5833333,2.89611517,3051512.645,1466287.998,56,60.04094454,54.30894936,38.61807829,5.222838552,155.1155059,1.85992184,1.246320557,4.279843888,33.27871883,0.779970729,0.802371079,0.151540148,0.030049234,24,80.92154406,73.4090801,35.50650218,17.29579232,153.393478,36.41595195,26.46214634,24.22305837,3.493918561,88.49778699,102.6167384,113.3490006,43.48573387,26.53740531,162.0976845,32,4,241.6465009,6,98.95931656,387.0177624,267.5128419,3070.41206,1360,17,70,-0.004679048,2.530696665,75.58823529,26,70,113.7777778,87.77777778,2.554582618,1457882.752,840743.19,26,69.13610486,64.24331965,36.69433442,5.659017609,124.7988051,1.324318309,1.329867501,0.190315442,1.643463445,0.770262176,0.751959222,0.110492381,0.608471094,11,78.97570178,73.22966942,38.27867611,27.07847897,153.393478,31.59006813,21.50982145,24.75143435,3.493918561,78.06271677,69.0826644,56.51341593,37.04724369,33.53311773,123.9628976,16,5,95.65917361,167.6221853,267.5128419,1797.538726,255,2,160,-0.002138717,1.521900039,220.3846154,163,215,267,104,2.618268371,27046.53907,13941.28674,3,99.92028131,140.7675677,83.48406292,3.87777039,155.1155059,1.188161128,1.145158684,0.11121869,1.314460677,0.846366155,0.873241424,0.075820902,0.760768289,1,75.65547977,75.65547977,NA,75.65547977,75.65547977,25.90147379,25.90147379,NA,25.90147379,25.90147379,NA,NA,NA,NA,NA,2,1,29.89734077,131.7081444,89.01263361,299.7608439,600,11,60,-0.007640707,2.235015507,64.83333333,30,60,88.33333333,58.33333333,2.191215972,479357.3632,323708.7489,4,97597.40459,78370.43448,21,46.33868997,39.22617114,28.51043138,5.222838552,100.2818296,1.267675488,1.194393187,0.30250573,2.450706735,0.816735049,0.837245231,0.128663402,0.408045559,9,77.59399713,73.63784277,31.66689245,17.29579232,122.9121803,43.26402036,39.53064113,31.36847526,11.38486981,90.1796749,114.5525963,114.5525963,8.774804047,108.3478729,120.7573197,14,3,71.19587818,111.9244923,219.9475181,973.1124894
"29","20180712_sample_13.SWC",3940,35,80,-0.007452749,3.56681181,107.7468354,23.86363636,82.6,207.5,183.6363636,3.1657143,5144971.071,3121990.992,97,66.79350191,60.11141385,39.43466878,2.335548074,161.6308916,2.63890386,1.440477081,11.18394671,111.6205404,0.677534276,0.694214447,0.130790917,0.008958925,44,84.15839175,85.00645999,43.40991455,4.581639867,164.231107,73.30175039,80.70730016,34.41901375,1.444125531,140.1234364,92.28181331,76.21574854,48.23642658,32.86016993,175.9356601,53,9,89.07823318,10,101.2594605,344.4951974,413.189845,6313.710944,2425,26,80,-0.008778826,3.134174662,85.72016461,19.5,66.30434783,195.6666667,176.1666667,2.902729547,2926861.843,1363041.661,59,64.65511351,59.09777795,37.29237194,2.335548074,161.6308916,1.482920148,1.414370318,0.288109143,2.453600369,0.695900869,0.707028412,0.116582504,0.407564334,26,80.70599464,84.38651487,43.16053663,4.581639867,164.231107,65.82537492,65.46763297,39.30413576,1.444125531,140.1234364,93.6014033,83.20904493,39.32660754,46.02651036,153.3406879,34,10,90.39511304,344.4951974,296.5672745,3814.651697,1325,10,180,-0.004464446,2.420158194,156.5413534,73.28571429,153.8888889,218.1428571,144.8571429,3.047885374,1971925.037,787240.8636,33,68.6946737,59.9182664,44.55044028,1.381683754,160.2750242,1.489671073,1.440477081,0.233297224,2.089450406,0.687495627,0.694214447,0.109428139,0.478594752,16,89.25468077,91.0562188,40.3703653,30.74481815,148.1911386,82.53534868,83.49333751,23.62257624,43.16085918,130.8297761,45.83632496,45.83632496,18.35105443,32.86016993,58.81247999,17,7,101.2594605,195.3945204,413.189845,2266.924232,110,2,50,-0.002896179,1.127574082,68.18181818,40.5,62.5,89,48.5,1.893788232,21113.90205,20752.39935,1,21113.90205,20752.39935,3,77.37833831,105.3657308,56.38775961,12.47188502,114.2973991,1.577212965,1.710654152,0.239343729,1.720088431,0.644879309,0.584571697,0.107244515,0.581365459,1,156.2896337,156.2896337,NA,156.2896337,156.2896337,91.9088617,91.9088617,NA,91.9088617,91.9088617,NA,NA,NA,NA,NA,2,1,45.62819901,68.94671077,57.66974526,232.1350149
"30","20180725_sample_3.SWC",2935,24,40,-0.006892359,3.246986462,105.4761905,26.11764706,79.47368421,213.7142857,187.5966387,3.154455833,5573050.355,3189408.812,77,60.50665994,51.99697855,43.19180242,6.146298332,203.2109849,1.602276604,1.347464009,1.68047667,15.96375514,0.719790784,0.74213485,0.13559961,0.062641903,35,68.86863418,60.66547796,39.64045189,11.13929097,165.0086347,57.335997,50.48724498,33.61985151,8.889381061,145.91591,107.7450201,135.099432,41.81783082,33.18166081,140.3921564,42,6,42.01351672,9,125.8498215,330.7637505,315.6727281,4568.598836,1460,22,40,-0.011312193,3.091405553,59.65753425,19.55555556,50.625,96.28571429,76.73015873,2.435064361,1283818.413,837164.7773,39,55.1992328,51.99697855,35.79904651,6.146298332,137.2949227,1.376529565,1.340538099,0.222331186,2.145421669,0.743495376,0.745969101,0.110984351,0.466108837,17,73.42543874,72.45322562,44.67486401,16.63437717,165.0086347,56.67854949,62.41523287,27.543596,8.889381061,116.8320271,104.1819799,101.8795662,35.11562594,70.27421709,140.3921564,23,4,88.36304607,193.7348366,249.6392187,2152.770079,1425,9,120,-0.002194775,2.152966619,155.3846154,62.16666667,146.875,235.2857143,173.1190476,3.161569549,2746268.659,1172478.808,37,65.29266909,57.36976675,51.17906571,0.147648231,203.2109849,1.448790573,1.347464009,0.323447691,2.483516969,0.71549666,0.74213485,0.120639406,0.402654788,18,64.71247291,54.65961364,34.81448225,11.13929097,118.8730958,57.95691966,46.15308603,39.31571112,12.37818295,145.91591,110.4173003,135.1866224,51.5089681,33.18166081,138.1142954,19,8,108.5971189,216.230921,315.6727281,2415.828756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
